site_id,site_name,suburb
3268,SEPARATION/STATION,Fairfield
3269,STATION NR DUNCAN,Fairfield
3306,HEIDELBERG/STATION,Fairfield
4652,DAREBIN NR ARTHUR,Fairfield
4653,GRANGE/WINGROVE,Fairfield
4666,DAREBIN NR SPARKS,Fairfield
4667,GRANGE/DAREBIN,Fairfield
4671,GRANGE/SEPARATION,Fairfield
1284,M80 AB SYDNEY RD ONRAMP,Fawkner
1438,Major Rd near Baird St,Fawkner
2146,SYDNEY RD/MAJOR,Fawkner
2153,SYDNEY RD/BOUNDARY/QUEENS,Fawkner
2155,SYDNEY RD/BOX FOREST,Fawkner
2157,SYDNEY/MAHONEYS/CAMP,Fawkner
2160,SYDNEY RD/ANDERSON,Fawkner
2162,SYDNEY RD/JUKES,Fawkner
2163,SYDNEY RD/LYNCH,Fawkner
2173,SYDNEY/WRR,Fawkner
3994,MAHONEYS NR CHEVIOT,Fawkner
40066,MRR/SYDNEY RD GB,Fawkner
40107,WRR/SYDNEY AB,Fawkner
160,STATION/ALPINE,Ferntree Gully
174,BURWOOD HWY/SCORESBY,Ferntree Gully
176,BURWOOD HWY/FERNTREE GULLY/COMMERCIAL,Ferntree Gully
177,BURWOOD HWY/DORSET,Ferntree Gully
179,BURWOOD/BRENOCK PK/SELMAN/FOREST,Ferntree Gully
380,FOREST NR ALPINE,Ferntree Gully
381,BURWOOD HWY/DOBSON (AMBULANCE DEPOT),Ferntree Gully
385,FOREST NR DOYSAL,Ferntree Gully
457,FERNTREE GULLY/MOUNTAIN GATE,Ferntree Gully
562,MOUNTAIN GATE NR ADELE,Ferntree Gully
723,BURWOOD HWY/STATION,Ferntree Gully
764,BURWOOD/GLENFERN,Ferntree Gully
772,DORSET NR ALMA,Ferntree Gully
779,SCORESBY NR APPLEGUM,Ferntree Gully
797,DORSET NR WES,Ferntree Gully
807,DORSET/FRANCIS,Ferntree Gully
825,BURWOOD HWY NR KELVIN,Ferntree Gully
827,FERNTREE GULLY/WINDERMERE,Ferntree Gully
2102,EASTERN HWY NR NAPIER,Fitzroy
2108,EASTERN HWY/GEORGE,Fitzroy
2109,EASTERN NR YOUNG (WEST BOUND),Fitzroy
3451,BRUNSWICK/JOHNSTON,Fitzroy
3452,JOHNSTON / NAPIER,Fitzroy
3453,JOHNSTON/SMITH,Fitzroy
4143,SMITH NR CHARLES,Fitzroy
4216,BRUNSWICK/GERTRUDE,Fitzroy
4217,BRUNSWICK NR LEICESTER,Fitzroy
4220,BRUNSWICK NR PALMER,Fitzroy
4221,BRUNSWICK NR HANOVER,Fitzroy
4222,GERTRUDE NR NAPIER,Fitzroy
4419,NICHOLSON/GERTRUDE,Fitzroy
2101,EASTERN HWY/QUEENS/BRUNSWICK,Fitzroy North
2107,QUEENS/RUSHALL,Fitzroy North
3116,NICHOLSON NR PARK,Fitzroy North
3301,QUEENS/WELLINGTON/DELBRIDGE,Fitzroy North
3302,QUEENS/GOLD/MICHAEL,Fitzroy North
3303,QUEENS/HEIDELBERG,Fitzroy North
4025,NICHOLSON NR MILLER,Fitzroy North
4140,HODDLE/QUEENS,Fitzroy North
4210,ST GEORGES NR CLAUSCEN,Fitzroy North
4212,ST GEORGES/HOLDEN,Fitzroy North
4213,HOLDEN NR DEAN,Fitzroy North
4214,ST GEORGES/SCOTCHMER,Fitzroy North
4215,ST GEORGES NR REID,Fitzroy North
4219,BRUNSWICK NR CHURCH,Fitzroy North
4223,NICHOLSON NR FREEMAN,Fitzroy North
4226,ST GEORGES NR PARK,Fitzroy North
4227,RUSHALL NR ROWE,Fitzroy North
4426,NICHOLSON/RICHARDSON/REID,Fitzroy North
1009,EPSOM/FLEMINGTON RACECOURSE ENT,Flemington
1010,EPSOM/UNION,Flemington
1013,ASCOT VALE NR EDINBURGH,Flemington
2500,RACECOURSE/SMITHFIELD,Flemington
2939,RACECOURSE/NEWMARKET,Flemington
4469,RACECOURSE NR CROWN,Flemington
4472,RACECOURSE/EASTWOOD,Flemington
4474,RACECOURSE/STUBBS,Flemington
5184,SHARON NR ELLIS,Flora Hill
6275,SOMERVILLE/ELLIS,Flora Hill
1161,WHITEHALL ST NR BUNBURY,Footscray
1183,BARKLY/SUMMERHILL,Footscray
2503,BALLARAT/MOORE,Footscray
2504,PHW/WESTERN HWY,Footscray
2505,PHW/DROOP,Footscray
2506,PHW/BARKLY/VICTORIA,Footscray
2515,DROOP/DONALD,Footscray
2516,DROOP NR FOOTSCRAY FIRE,Footscray
2590,ELEANOR NR STANLAKE,Footscray
2600,WESTERN HWY NR TIERNAN,Footscray
2601,WESTERN HWY/TIERNAN/HOADLEY,Footscray
2602,WESTERN HWY/DROOP/FARNSWORTH,Footscray
2603,WESTERN HWY/GORDON,Footscray
2604,WESTERN HWY/ELEANOR,Footscray
2780,BUCKLEY NR PHW,Footscray
2782,MOORE/DONALD,Footscray
2783,VICTORIA/PAISLEY,Footscray
2784,PAISLEY NR FRENCH,Footscray
2786,FRENCH/BARKLY,Footscray
3283,Moreland St / Parker St,Footscray
3284,Moreland St / Whitehall St,Footscray
3285,Footscray Rd / Napier St / Moreland St,Footscray
3320,VICTORIA PARADE near SIMPSON STREET,Footscray
3434,BARKLY NR ALBERT,Footscray
3437,FARNSWORTH/MEYERS,Footscray
3446,WHITEHALL/PARKER,Footscray
3571,VICTORIA PARADE near CROMWELL STREET,Footscray
3649,DONALD btwn NICHOLSON & LEEDS,Footscray
4231,NAPIER/WHITEHALL,Footscray
4232,HYDE/NAPIER,Footscray
4233,BUCKLEY/NICHOLSON,Footscray
4234,ALBERT/BUCKLEY,Footscray
4236,HOPKINS/DYNON/WHITEHALL,Footscray
4237,HOPKINS/IRVING/MOORE,Footscray
4238,BARKLY/DROOP/HOPKINS/NICHOLS,Footscray
4239,BUCKLEY NR ARRAN,Footscray
4240,BARKLY/GORDON,Footscray
4241,GORDON NR SHEPHERD,Footscray
4243,ALBERT/IRVING,Footscray
4244,NICHOLSON/IRVING,Footscray
4245,IRVING/LEEDS,Footscray
4246,BARKLY NR VICTORIA,Footscray
4247,HOPKINS/LEEDS,Footscray
4256,PAISLEY/FRENCH,Footscray
393,SPRINGVALE NR CAVES,Forest Hill
417,SPRINGVALE/CANTERBURY,Forest Hill
418,SPRINGVALE NR JOLIMONT,Forest Hill
843,CANTERBURY/PACIFIC WAY,Forest Hill
845,CANTERBURY/GLEBE,Forest Hill
846,CANTERBURY/MAHONEYS,Forest Hill
847,CANTERBURY NR BRENTFORD,Forest Hill
856,MAHONEYS NR CANTERBURY,Forest Hill
230,NEPEAN/BEACH,Frankston
231,NEPEAN/WELLS,Frankston
232,NEPEAN/PLAYNE,Frankston
233,NEPEAN/DAVEY,Frankston
271,CRANBOURNE/LEE,Frankston
272,CRANBOURNE/FLETCHER/FIRE STN,Frankston
274,NEPEAN/FLETCHER,Frankston
275,FRANKSTON-DANDENONG/FRANKSTON FWY RAMPS,Frankston
276,CRANBOURNE/KARINGAL,Frankston
277,NEPEAN NR WELLS,Frankston
387,FLETCHER NR BEACH,Frankston
511,MOOROODUC HWY/GERTRUDE,Frankston
525,NEPEAN/FRANKSTON PIER ACCESS,Frankston
528,DAVEY-HASTINGS NR FRANKSTON HOSP ENT,Frankston
545,FRANKSTON FWY/SKYE,Frankston
728,DAVEY/YOUNG,Frankston
730,BEACH/YOUNG/DANDENONG,Frankston
731,CRANBOURNE/MOOROODUC/FRANKSTON FWY,Frankston
735,FRANKSTON-DANDENONG/SKYE/OVERTON/WELLS,Frankston
738,FRANK-FLIND/MCMAHONS(MOOROODUC/HASTINGS),Frankston
743,MOOROODUC HWY/HEATHERHILL,Frankston
745,DAVEY/BAXTER/HASTINGS,Frankston
746,CRANBOURNE NR WATTLE TREE,Frankston
747,CRANBOURNE/KARINGAL HUB ENT,Frankston
748,FLETCHER/BEACH/RAILWAY,Frankston
750,CRANBOURNE/PLAYNE,Frankston
751,BEACH/MCMAHONS,Frankston
755,MOOROODUC HWY NR RAIL CROSSING,Frankston
757,YOUNG NR WELLS,Frankston
1091,CRANBOURNE/PEN.POWER CENTRE ACCESS,Frankston
1145,CRANBOURNE/CLARENDON,Frankston
1239,HEATHERHILL NR HILLCREST,Frankston
1295,PLAYNE NR THOMPSON,Frankston
1296,YOUNG NR PLAYNE,Frankston
1298,SKYE/PENLINK,Frankston
1302,CRANBOURNE-FRANKSTON/PENLINK,Frankston
2687,FRANKSTON-CRANBOURNE/BEACH,Frankston
729,FRANKSTON-DANDENONG/KLAUER,Frankston North
1079,DANDENONG-FRANKSTON NR KLAUER,Frankston North
1160,MCCLELLAND DRV/QUARRYRD,Frankston North
520,MOOROODUC/SAGES,Frankston South
737,MOOROODUC/GOLF LINKS/TOWERHILL,Frankston South
756,MOOROODUC HWY/ROBINSONS,Frankston South
1297,GOLF LINKS/PENLINK,Frankston South
5133,MIDLAND HWY/GRR SB RAMPS/ROLLINS,Fyansford
5138,HAMILTON HWY/GRR INTERCHANGE,Fyansford
5151,MIDLAND HWY/GRR NB RAMPS,Fyansford
3551,NORTH/KOOYONG,Gardenvale
6154,LINCOLN CWY/QUARRY ENTRANCE,Gateway Island
5018,CORIO-WAURN PONDS(LATROBE/RYRIE/ABERDEEN,Geelong
5019,CORIO-WAURN PONDS(LATROBE)/MYERS/ROEBUCK,Geelong
5020,CORIO-WAURN PONDS ( LATROBE )/ MCKILLOP,Geelong
5027,MYERS/SWANSTON,Geelong
5036,MERCER/RAILWAY,Geelong
5039,GHERINGHAP/MALOP/MERCER,Geelong
5040,MYERS/GHERINGHAP,Geelong
5041,LT MALOP/GHERINGHAP,Geelong
5042,EASTERN BEACH/BELLERINE/BROUGHAM,Geelong
5043,WESTERN BEACH/EASTERN BEACH/MOORABOOL,Geelong
5044,MYERS/FENWICK,Geelong
5047,WESTERN BEACH NR GINN,Geelong
5048,YARRA/EASTERN BEACH,Geelong
5049,BROUGHAM/YARRA,Geelong
5050,MERCER/BROUGHAM,Geelong
5052,MOORABOOL/MALOP,Geelong
5053,MOORABOOL/LT MALOP,Geelong
5054,MOORABOOL/MYERS,Geelong
5055,BELLARINE HWY (MCKILLOP) / MOORABOOL,Geelong
5056,MOORABOOL/KILGOUR,Geelong
5064,CORIO-WAURN POND(LATROBE NR LITTLE MALOP,Geelong
5070,BROUGHAM/MOORABOOL,Geelong
5074,BELLARINE HWY (MCKILLOP) / GHERINGHAP,Geelong
5075,MALOP/BELLERINE,Geelong
5078,MALOP/YARRA,Geelong
5081,YARRA/LT MALOP,Geelong
5082,MALOP NR YARRA,Geelong
5112,BROUGHAM/GHERINGHAP,Geelong
5113,WESTERN BEACH/GHERINGHAP,Geelong
5117,RYRIE NR JAMES,Geelong
5118,RYRIE NR UNION,Geelong
5119,MERCER NR GINN,Geelong
5125,MALOP NR CLARE,Geelong
5136,MYERS/YARRA,Geelong
5195,FENWICK/GORDON/RAILWAY,Geelong
5196,BELLARINE HWY (MCKILLOP)/YARRA,Geelong
5198,BELLARINE HWY (MCKILLOP)/SWANSTON,Geelong
5203,RYRIE/YARRA,Geelong
5205,SYDNEY/SWANSTON/RYRIE,Geelong
5310,MIDLAND HWY/GLENLEITH,Geelong
5391,EASTERN BEACH RD NTH OF YARRA,Geelong
5392,BELLERINE ST NR LT RYRIE,Geelong
5393,WESTERN BEACH RD NTH OF CUNNINGHAM,Geelong
5016,CORIO-WAURN PONDS RD / MIDLAND,Geelong West
5017,CORIO-WAURN PONDS ( LATROBE ) / GORDON,Geelong West
5096,AUTUMN/PAKINGTON/GORDON,Geelong West
5097,PAKINGTON/ALBERT,Geelong West
5139,PAKINGTON/WARATAH/WELLINGTON,Geelong West
5226,MIDLAND HWY (CHURCH)/WEDDELL,Geelong West
5160,BACCHUS MARSH/GISBORNE (ROBERTSON ST),Gisborne
6034,Gisborne-Kilmore Rd Nr Hamilton St,Gisborne
2171,BROADMEADOWS DEV/NTH CIRCULAR,Gladstone Park
2855,GLADSTONE PARK NR BELMONT,Gladstone Park
2869,MICKLEHAM/RYLANDES/WESTERN,Gladstone Park
2871,MICKLEHAM/GLADSTONE PARK/INTERNATIONAL,Gladstone Park
40047,WRR RAMP PASCOE VALE OFF GB,Gladstone Park
40048,WRR TULLA SOUTH OFF GB/AB,Gladstone Park
40049,WRR TULLA SOUTH OFF GB,Gladstone Park
40050,WRR TULLA/PASCOE VALE RAMP GB,Gladstone Park
40051,WRR TULLA SOUTH RMAP MERGE,Gladstone Park
40052,WRR PASCOE OFF RAMP GB,Gladstone Park
40053,WRR TULLA/MELROSE MERGE,Gladstone Park
40054,WRR EAST OF TULLA GB,Gladstone Park
40055,WRR NR MILTON PL GB,Gladstone Park
40056,WRR NR MILTONPL GB OFF RAMP,Gladstone Park
40057,WRR WEST OF MOONEE PONDS CREEK GB,Gladstone Park
40058,WRR EAST OF MOONEE PONDS CRK GB,Gladstone Park
40067,WRR NR LYRE CRT ON PASCOE GB OFF RAMP,Gladstone Park
40076,MRR WEST OF DAREBIN CRK GB,Gladstone Park
40117,WRR WEST OF MOONEE PONDS CRK AB,Gladstone Park
40118,WRR NR MILTON PLACE AB,Gladstone Park
40119,WRR EAST OF TULLA AB,Gladstone Park
40120,WRR TULLA SOUTH OFF AB,Gladstone Park
40122,WRR  TULLA OFF/MERGE AB,Gladstone Park
40123,WRR EAST OF MELROSE AB,Gladstone Park
6677,BASS HWY/STANLEY,Glen Forbes
6678,BASS HWY/DONMIX SANDS/INCITEC PIVOT ENTR,Glen Forbes
1452,Glen Huntly Road west of Royal Avenue,Glen Huntly
2742,GLENHUNTLY/MANCHESTER/JAMES,Glen Huntly
3290,GRANGE/NEERIM,Glen Huntly
3291,GLENHUNTLY/GRANGE/WATSON,Glen Huntly
4093,GLENHUNTLY/BOORAN,Glen Huntly
1030,GLEN IRIS NR FERNDALE PARK,Glen Iris
2042,HIGH/SUMMERHILL,Glen Iris
2845,MONASH/BURKE,Glen Iris
2846,MONASH/HIGH/WILLS,Glen Iris
2952,MONASH/HIGH IB,Glen Iris
2962,MONASH/BURKE IB,Glen Iris
2963,MONASH/BURKE OB,Glen Iris
3688,WARRIGAL NR MADELINE,Glen Iris
3814,GLEN IRIS NR KERFERD,Glen Iris
3820,HIGH/GLEN IRIS,Glen Iris
3828,HIGH NR SEATON,Glen Iris
3845,BURKE NR RANFURLIE,Glen Iris
4045,TOORAK/GLEN IRIS,Glen Iris
4350,MALVERN/HIGH,Glen Iris
4351,MALVERN/BURKE,Glen Iris
4352,MALVERN NR BELMONT,Glen Iris
4353,MALVERN/TOORONGA,Glen Iris
4360,HIGH/TOORONGA,Glen Iris
4361,HIGH NR VINCENT,Glen Iris
4362,HIGH NR ERICA,Glen Iris
4363,HIGH/BURKE,Glen Iris
4364,HIGH NR WILLS,Glen Iris
4368,BURKE/WATTLETREE,Glen Iris
4369,BURKE/CARROLL/WILLS,Glen Iris
4431,BURKE NR CARROLL,Glen Iris
40163,MONASH/HIGH STREET RD OB,Glen Iris
40164,M1 west of Moira St,Glen Iris
353,BLACKBURN/CENTREWAY,Glen Waverley
361,HIGH ST RD/GALLAGHERS,Glen Waverley
364,SNEDDEN/THE GLEN CAR PARK,Glen Waverley
365,HIGH ST RD/CAPITAL,Glen Waverley
402,O'SULLIVAN NR GLENWAY ARCADE,Glen Waverley
404,KINGSWAY NR O'SULLIVAN,Glen Waverley
407,KINGSWAY/RAILWAY PDE NTH/COLEMAN,Glen Waverley
408,SPRINGVALE/THE GLEN SHOPPING,Glen Waverley
420,SPRINGVALE/HIGHBURY,Glen Waverley
421,SPRINGVALE NR TOLMIE,Glen Waverley
422,SPRINGVALE/HIGH ST RD,Glen Waverley
423,SPRINGVALE/COLEMAN/GLEN/RAILWAY,Glen Waverley
424,SPRINGVALE NR WILSON,Glen Waverley
426,SPRINGVALE/WAVERLEY,Glen Waverley
427,SPRINGVALE NR WHITES,Glen Waverley
429,SPRINGVALE/FERNTREE GULLY,Glen Waverley
433,SPRINGVALE/KINGSWAY,Glen Waverley
448,HIGH ST RD/SNEDDEN,Glen Waverley
450,FERNTREE GULLY/BRANDON PK,Glen Waverley
451,FERNTREE GULLY/BLACKBURN,Glen Waverley
452,FERNTREE GULLY NR AVONHURST,Glen Waverley
453,BLACKBURN NR TAMBO,Glen Waverley
461,COLEMAN NR FIANDER,Glen Waverley
462,GALLAGHERS NR TOWNSEND,Glen Waverley
467,HIGH ST RD NR HUNTER,Glen Waverley
469,HIGH ST RD NR WESLEY COLLEGE,Glen Waverley
477,CAPITAL NR WESTLANDS,Glen Waverley
488,WAVERLEY/ARISTOC/GLENWOOD,Glen Waverley
539,MONASH FWY/BLACKBURN O/B,Glen Waverley
1415,MONASH FWY EXIT RAMP / FERNTREE GULLY RD,Glen Waverley
1875,Springvale Road nr O'Sullivan Road,Glen Waverley
40219,M1 OB West of Blackburn Rd entry ramp,Glen Waverley
40220,M1 IB West of Blackburn Rd exit ramp,Glen Waverley
40221,M1 OB N of Blackburn Rd entry ramp VSL,Glen Waverley
40222,M1 OB W Ferntree Gully Rd exit ramp,Glen Waverley
40223,M1 IB W Ferntree Gully Rd entry ramp,Glen Waverley
1189,WEST BTW EILEEN/ILA,Glenroy
1285,M80 AB PASCOE VALE RD ONRAMP,Glenroy
1517,WIDFORD NR BINDI,Glenroy
2172,WRR/PASCOE VALE,Glenroy
3495,Hartington Street near Marlborough Stree,Glenroy
3588,PASCOE VALE NR ANSELM,Glenroy
3599,PASCOE VALE/GLENROY,Glenroy
3603,PASCOE VALE NR BELAIR,Glenroy
3650,GLENROY/CARDINAL,Glenroy
3988,GLENROY/WHEATSHEAF/HART'TON,Glenroy
40062,WRR/WIDFORD ST GB,Glenroy
40109,WRR WEST OF SYDNEY RD AB,Glenroy
40112,WRR/WIDFORD ST AB,Glenroy
40115,WRR WEST OF PASCOE VALE AB,Glenroy
40116,WRR PASCOE ON RAMP,Glenroy
6255,CALDER/OAK,Golden Square
6256,CALDER HWY/ALDER ST,Golden Square
6259,CALDER HWY[HIGH]/LAUREL,Golden Square
6260,GOLDEN SQUARE-LONG GULLY/SYMONDS,Golden Square
2977,TULLAMARINE FWY/M80/WRR ENTRY RAMP IB,Gowanbrae
6681,BASS HWY/GRANTVILLE-GLEN ALVIE/PIER,Grantville
1389,MAIN STREET WEST OF PARA ROAD,Greensborough
2816,DIAMOND CREEK/GREENSBOROUGH HWY/CIVIC,Greensborough
3339,DIAMOND CREEK/PLENTY RIVER,Greensborough
3344,GRIMSHAW ST/GREENSBOROUGH RD,Greensborough
3345,GRIMSHAW/HENRY/THE CIRCUIT,Greensborough
3346,MAIN NR GREENSBOROUGH CENTRE,Greensborough
3347,MAIN/PARA/CIRCUIT/HAILES,Greensborough
3349,DIAMOND CREEK/ST HELENA,Greensborough
3353,MOUNTAIN VIEW/ST HELENA,Greensborough
3355,ST HELENA/KARINGAL,Greensborough
3357,MRR/GREENSBOROUGH HWY,Greensborough
3358,THE CIRCUIT/LORIMER/G'BOROURGH SHOP,Greensborough
3461,Grimshaw Street / Flintoff Street,Greensborough
3909,GRIMSHAW/CHURCH,Greensborough
3911,GRIMSHAW/MAIN,Greensborough
4174,THE CIRCUIT NR HAILES,Greensborough
4180,THE CIRCUIT/VALLEY CENTRAL/HAILES E,Greensborough
4182,GRIMSHAW NR JESSOP,Greensborough
4186,PARA/FLINTOFF,Greensborough
1249,AITKEN BLVD/SOMERTON/KIRKHAM,Greenvale
1370,MICKLEHAM/DELLAMORE,Greenvale
1564,AITKEN BVD/JAMES MIRAMS DR/LYSTERFIELD D,Greenvale
2854,MICKLEHAM/BARRYMORE,Greenvale
2993,MICKLEHAM ROAD / AMIRA BOULEVARD,Greenvale
3771,MICKLEHAM/GREENVALE,Greenvale
4972,MICKLEHAM NR SOMERTON,Greenvale
5029,PIONEER/GEELONG BASEBALL CENTRE,Grovedale
5031,PIONEER/WAURNVALE S C WEST ENT,Grovedale
5065,CORIO-WAURN PONDS/PIONEER/SOUTH VALLEY,Grovedale
5083,SURF COAST HWY/HEYERS,Grovedale
5087,SURF COAST HWY/MARSHALLTOWN,Grovedale
5088,SURF COAST HWY/PIONEER,Grovedale
5131,PIONEER/CHURCH,Grovedale
5173,PHW/ WAURN PONDS SC ACCESS,Grovedale
5359,PIONEER ROAD / MEADOWVALE DRIVE,Grovedale
2191,SYDNEY/LORNE,Hadfield
3080,EAST NR MIDDLE (FITZROY),Hadfield
203,PHE/BELGRAVE-HALLAM/HALLAM SOUTH,Hallam
205,PHE/DECOR,Hallam
270,STH GIPPS'D FWY/PHE,Hallam
512,MONASH FWY/BELGRAVE-HALLAM,Hallam
521,BELGRAVE-HALLAM/FRAWLEY,Hallam
534,BELGRAVE-HALLAM/YOUNG (CFA),Hallam
600,PHE/FITZGERALD/HINRICHSEN,Hallam
602,PHE/HARMER/WEDGEWOOD,Hallam
975,HALLAM SOUTH NR HALLAM STATION,Hallam
992,HALLAM SOUTH/KEPPEL/EMPIRE,Hallam
1127,MONASH/BELGRADE-HALLAM OB,Hallam
1128,MONASH/BELGRAVE-HALLAM IB,Hallam
1133,STH GIPPSLAND FWY/PHE OB,Hallam
1769,Princes Domain Drive near Spring Square,Hallam
5940,MT BAINBRIDGE NR STEWART,Hamilton
5941,GRAY NR BROWN,Hamilton
5942,GLENELG HWY/COX ST/FRENCH,Hamilton
5080,CHURCH/MINERVA,Hamlyn Heights
5103,MIDLAND HWY/SHANNON/THOMPSON,Hamlyn Heights
5106,MIDLAND HWY/ANAKIE/VINES,Hamlyn Heights
5109,VINES NR MARLO,Hamlyn Heights
5135,MIDLAND HWY/KARDINIA COLLEGE ENTRANCE,Hamlyn Heights
5150,VINES/CAREY,Hamlyn Heights
5220,CHURCH NR BAYVIEW,Hamlyn Heights
5221,SHANNON/CHURCH,Hamlyn Heights
5312,MIDLAND HWY/JASMINE/WAIORA,Hamlyn Heights
3029,BEACH NR SMALL,Hampton
3030,BEACH/HAMPTON/BRIDGE,Hampton
3093,"BEACH RD - NEW ST, BAYSIDE",Hampton
3099,BLUFF/LUDSTONE,Hampton
3100,BLUFF NR APEX,Hampton
3101,BLUFF/HIGHETT,Hampton
3104,BEACH NR ORLANDO,Hampton
3632,SOUTH/HAMPTON,Hampton
4860,HAMPTON NR HOLYROOD,Hampton
4861,HAMPTON/WILLIS,Hampton
4867,HAMPTON NR THOMAS,Hampton
2350,WICKHAM/BLUFF,Hampton East
291,STH GIPPS'D FWY/POUND,Hampton Park
303,HALLAM/CORAL/FORDHOLM,Hampton Park
400,HALLAM/POUND,Hampton Park
559,HALLAM / SOMERVILLE,Hampton Park
1148,HALLAM STH BTW WILLOW & CENTRE,Hampton Park
1246,POUND RD/VANESSA DRIVE,Hampton Park
1485,Pound Road nr Highland Avenue,Hampton Park
1522,HALLAM NR IVAN,Hampton Park
1524,HALLAM NR COMMERCE,Hampton Park
762,HIGH NR VICTORIA & KING,Hastings
763,MARINE/BARCLAY,Hastings
1259,FRANKSTON-FLINDERS RD NR HIGH & GLENDALE,Hastings
2484,GLENFERRIE NR JOHNSON,Hawthorn
2842,POWER NR LISSON,Hawthorn
2843,MONASH/TOORAK/AUBURN,Hawthorn
2847,TOORAK/AUBURN,Hawthorn
2848,AUBURN NR BURGESS,Hawthorn
3000,BARKERS NR FINDON,Hawthorn
3001,BARKERS/CHURCH/HIGH,Hawthorn
3002,BARKERS/DENMARK/POWER,Hawthorn
3003,BARKERS/GLENFERRIE,Hawthorn
3664,TOORONGA NR BETHUNE,Hawthorn
3668,BURWOOD/BUNNINGS ACCESS,Hawthorn
4260,AUBURN/RATHMINES/LIDDIARD,Hawthorn
4262,BURWOOD/CHURCH,Hawthorn
4263,BURWOOD/POWER,Hawthorn
4264,BURWOOD/GLENFERRIE,Hawthorn
4265,BURWOOD NR LAUNDER,Hawthorn
4266,BURWOOD/AUBURN,Hawthorn
4268,POWER/RIVERSDALE/WALLEN,Hawthorn
4269,RIVERSDALE NR FORDHOLM,Hawthorn
4270,GLENFERRIE/RIVERSDALE,Hawthorn
4271,AUBURN/RIVERSDALE,Hawthorn
4274,GLENFERRIE NR URQUHART,Hawthorn
4275,GLENFERRIE/CALLANTINA,Hawthorn
4278,RIVERSDALE NR KOOYONGKOOT,Hawthorn
4279,BURWOOD NR MORANG,Hawthorn
4280,BURWOOD/WILLIAM,Hawthorn
4282,CHURCH NR GROVE,Hawthorn
4284,GLENFERRIE/WAKEFIELD,Hawthorn
4286,AUBURN NR CATO,Hawthorn
4289,BURWOOD NR BARTON,Hawthorn
1397,TOORAK/MASTERS CAR PARK,Hawthorn East
2839,CAMBERWELL NR EVANS,Hawthorn East
3005,BARKERS NR KILDARE,Hawthorn East
3673,TOORONGA/TOORONGA VILLAGE ACCESS,Hawthorn East
3914,RIVERSDALE/HAVELOCK/REDFERN,Hawthorn East
4035,BURKE/BARKERS/MONT ALBERT,Hawthorn East
4037,BURKE NR TORRINGTON,Hawthorn East
4041,BURKE NR CAMPBELL,Hawthorn East
4261,RATHMINES NR STANLEY,Hawthorn East
4267,CAMBERWELL/HAROLD,Hawthorn East
4272,RIVERSDALE/TOORONGA,Hawthorn East
4273,TOORAK/TOORONGA,Hawthorn East
4276,AUBURN NR AIREDALE,Hawthorn East
4277,TOORONGA NR BURGESS,Hawthorn East
4281,CAMBERWELL NR MAYSTON,Hawthorn East
4283,TOORAK/TOORONGA OFFICE PARK,Hawthorn East
4285,BURWOOD/CAMBERWELL,Hawthorn East
4287,TOORONGA NR CAMPBELL,Hawthorn East
6672,PHE ON RAMP (WEST BOUND)/MONASH WAY,Hazelwood North
104,MAROONDAH/GREEN,Healesville
150,MAROONDAH NR GREEN (TEST),Healesville
1176,MAROONDAH HWY/DON/ST LEONARDS,Healesville
1699,Dingley Bypass / Kingston Road,Heatherton
3203,BOUNDARY/OLD DANDENONG,Heatherton
3644,KINGSTON/BALL/ST ANDREWS,Heatherton
3696,WARRIGAL/SOUTH/DINGLEY BYPASS,Heatherton
3697,WARRIGAL/KEYS/CORPORATE,Heatherton
3895,OLD DANDENONG/CLARINDA,Heatherton
4618,KINGSTON/OLD DANDENONG,Heatherton
4632,KINGSTON NR BALL,Heatherton
855,CANTERBURY/HEATHMONT,Heathmont
857,CANTERBURY/BEDFORD/ARINGA,Heathmont
858,CANTERBURY RD/ ARMSTRONG RD,Heathmont
861,CANTERBURY NR BALFOUR,Heathmont
914,BEDFORD/DUBLIN,Heathmont
971,CANTERBURY/GREAT RYRIE,Heathmont
1151,BURGUNDY NR CAPE,Heidelberg
3070,BURGUNDY/HAWDON,Heidelberg
3071,BURGUNDY/CAPE,Heidelberg
3072,BURGUNDY/ROSANNA/LWR H'BERG,Heidelberg
3090,BURGUNDY/MOUNT,Heidelberg
3314,ROSANNA/DAREBIN,Heidelberg
3317,BURGUNDY/STUDLEY/STRADBROKE/MOUNT,Heidelberg
3330,LWR PLENTY/UPP. HEIDELBERG/WAIORA/ALTONA,Heidelberg
3338,BANYULE NR BEVERLEY,Heidelberg
3362,BANKSIA/CAPE,Heidelberg
4298,UPPER HEIDELBERG NR BROWN,Heidelberg
3073,WATERDALE NR RAMU,Heidelberg Heights
4290,KINGSBURY/RUTHVEN/WAIORA/ORR,Heidelberg Heights
4296,SOUTHERN/WATERDALE,Heidelberg Heights
4297,SOUTHERN/WAIORA,Heidelberg Heights
2947,WATERDALE/ALTONA,Heidelberg West
3066,BELL/ORIEL NTH,Heidelberg West
4292,WATERDALE/DOUGHARTY,Heidelberg West
4294,SOUTHERN/LIBERTY,Heidelberg West
4295,SOUTHERN/ORIEL,Heidelberg West
5152,CHURCH/VINES,Herne Hill
6724,PHW NR HUNTER,Heywood
1358,BAY/WESTERN ACCESS,Highett
1387,HIGHETT/TRAIN,Highett
1388,HIGHETT/GRAHAM/RAILWAY,Highett
